group,names,scores,logfoldchanges,pvals,pvals_adj
0,ENSG00000139144,73.02784,3.6884687,0.0,0.0
0,ENSG00000008311,72.498436,3.497256,0.0,0.0
0,ENSG00000152990,72.20849,3.482598,0.0,0.0
0,ENSG00000187546,72.206184,3.6274292,0.0,0.0
0,ENSG00000111249,71.50706,3.7915795,0.0,0.0
0,ENSG00000231969,71.504585,3.5521445,0.0,0.0
0,ENSG00000116285,71.16694,3.3549728,0.0,0.0
0,ENSG00000284418,70.91883,3.8161013,0.0,0.0
0,ENSG00000023839,70.04712,3.5061219,0.0,0.0
0,ENSG00000073734,69.95415,3.5687122,0.0,0.0
0,ENSG00000131620,69.879005,3.7526672,0.0,0.0
0,ENSG00000138771,69.80262,3.5124612,0.0,0.0
0,ENSG00000066813,69.33387,3.479517,0.0,0.0
0,ENSG00000144908,68.98706,3.5923984,0.0,0.0
0,ENSG00000154556,68.945,3.3145022,0.0,0.0
0,ENSG00000120907,68.92897,3.5637283,0.0,0.0
0,ENSG00000139209,68.65099,3.41431,0.0,0.0
0,ENSG00000134532,68.63961,3.4927633,0.0,0.0
0,ENSG00000106258,68.21206,3.385076,0.0,0.0
0,ENSG00000021826,67.81679,3.5683556,0.0,0.0
0,ENSG00000113924,67.49074,3.2785885,0.0,0.0
0,ENSG00000183098,67.308846,3.4965894,0.0,0.0
0,ENSG00000227240,67.10159,3.3775077,0.0,0.0
0,ENSG00000250237,66.70927,3.5793986,0.0,0.0
0,ENSG00000003989,66.21584,3.2202392,0.0,0.0
0,ENSG00000140479,66.21303,3.2587514,0.0,0.0
0,ENSG00000138109,66.19025,3.2672026,0.0,0.0
0,ENSG00000112964,65.71925,3.2022939,0.0,0.0
0,ENSG00000079557,65.14669,3.1672463,0.0,0.0
0,ENSG00000106804,65.09823,3.0672622,0.0,0.0
0,ENSG00000198650,64.9547,3.3496048,0.0,0.0
0,ENSG00000171759,64.66391,3.1178665,0.0,0.0
0,ENSG00000136881,64.59534,3.1161256,0.0,0.0
0,ENSG00000182463,64.45113,3.2712655,0.0,0.0
0,ENSG00000183747,63.95857,3.1401045,0.0,0.0
0,ENSG00000138115,63.318428,3.064728,0.0,0.0
0,ENSG00000138356,63.086792,3.150943,0.0,0.0
0,ENSG00000160282,62.696796,3.0109076,0.0,0.0
0,ENSG00000009950,61.73032,3.0066197,0.0,0.0
0,ENSG00000104635,61.519535,2.8610058,0.0,0.0
0,ENSG00000105707,61.366505,2.9490595,0.0,0.0
0,ENSG00000124253,61.242687,2.9613504,0.0,0.0
0,ENSG00000105398,60.915348,2.931106,0.0,0.0
0,ENSG00000118520,60.9153,2.9042487,0.0,0.0
0,ENSG00000267586,60.571854,3.2257264,0.0,0.0
0,ENSG00000214456,60.541847,2.8495812,0.0,0.0
0,ENSG00000151224,60.521175,2.9239519,0.0,0.0
0,ENSG00000130707,60.27196,2.8258748,0.0,0.0
0,ENSG00000271395,59.84103,3.7361875,0.0,0.0
0,ENSG00000145692,59.808426,3.0344234,0.0,0.0
0,ENSG00000106853,59.798004,2.6547604,0.0,0.0
0,ENSG00000121310,59.539642,2.8392968,0.0,0.0
0,ENSG00000182472,59.29009,2.9464405,0.0,0.0
0,ENSG00000198099,59.116734,2.824296,0.0,0.0
0,ENSG00000005471,58.695824,2.919844,0.0,0.0
0,ENSG00000000971,57.285233,2.6149292,0.0,0.0
0,ENSG00000134240,57.17161,2.784906,0.0,0.0
0,ENSG00000080618,57.04126,2.6082473,0.0,0.0
0,ENSG00000196616,57.02803,2.4703283,0.0,0.0
0,ENSG00000149124,56.26643,2.897896,0.0,0.0
0,ENSG00000136872,56.23296,2.603632,0.0,0.0
0,ENSG00000163581,56.19743,2.6209958,0.0,0.0
0,ENSG00000175003,56.16265,2.5977957,0.0,0.0
0,ENSG00000151790,55.705765,2.522296,0.0,0.0
0,ENSG00000106327,55.578377,2.6322289,0.0,0.0
0,ENSG00000122194,55.50987,2.5063205,0.0,0.0
0,ENSG00000115414,55.503193,2.45756,0.0,0.0
0,ENSG00000120158,55.355637,2.5656648,0.0,0.0
0,ENSG00000123838,55.283287,2.4637258,0.0,0.0
0,ENSG00000130649,55.07426,2.4623823,0.0,0.0
0,ENSG00000160868,54.742428,2.62058,0.0,0.0
0,ENSG00000047457,54.335873,2.263854,0.0,0.0
0,ENSG00000180210,53.66087,2.4548993,0.0,0.0
0,ENSG00000113600,52.9511,2.2781732,0.0,0.0
0,ENSG00000167711,52.423782,2.3735485,0.0,0.0
0,ENSG00000117594,52.198868,2.6503937,0.0,0.0
0,ENSG00000137642,51.979076,2.0245953,0.0,0.0
0,ENSG00000101605,51.688496,2.7004306,0.0,0.0
0,ENSG00000135094,51.667976,2.3843896,0.0,0.0
0,ENSG00000257046,51.09148,3.4825366,0.0,0.0
0,ENSG00000084674,51.041786,2.0367851,0.0,0.0
0,ENSG00000021852,50.690792,2.4597194,0.0,0.0
0,ENSG00000196914,50.454044,2.0157368,0.0,0.0
0,ENSG00000084110,50.196774,2.7392654,0.0,0.0
0,ENSG00000101981,50.152287,2.3338983,0.0,0.0
0,ENSG00000005421,49.202965,2.2379725,0.0,0.0
0,ENSG00000025423,48.953087,2.2026372,0.0,0.0
0,ENSG00000167798,48.903255,2.3433208,0.0,0.0
0,ENSG00000162267,47.58358,2.0342362,0.0,0.0
0,ENSG00000110693,47.090633,2.2185245,0.0,0.0
0,ENSG00000166347,46.28479,1.7233431,0.0,0.0
0,ENSG00000206560,45.94164,1.8967344,0.0,0.0
0,ENSG00000169903,45.544224,2.3380132,0.0,0.0
0,ENSG00000113889,45.43319,1.9523518,0.0,0.0
0,ENSG00000091513,45.292053,1.7681181,0.0,0.0
0,ENSG00000166741,45.240097,1.9368653,0.0,0.0
0,ENSG00000159403,44.491093,1.9076905,0.0,0.0
0,ENSG00000169857,43.988895,2.1523516,0.0,0.0
0,ENSG00000182326,43.91639,1.8236072,0.0,0.0
0,ENSG00000160862,43.35571,1.827063,0.0,0.0
0,ENSG00000173531,43.197636,2.0326428,0.0,0.0
0,ENSG00000049759,42.957363,1.8870605,0.0,0.0
0,ENSG00000080910,42.95251,1.9274634,0.0,0.0
0,ENSG00000172482,41.69278,1.7165709,0.0,0.0
0,ENSG00000158104,41.38557,1.659266,0.0,0.0
0,ENSG00000079308,41.19434,1.8273313,0.0,0.0
0,ENSG00000131187,40.43192,1.8179498,0.0,0.0
0,ENSG00000145321,40.08301,1.6511992,0.0,0.0
0,ENSG00000158125,40.027836,2.909436,0.0,0.0
0,ENSG00000008394,39.870766,1.6152602,0.0,0.0
0,ENSG00000129988,39.724995,1.7989641,0.0,0.0
0,ENSG00000173064,39.16094,1.5619662,0.0,0.0
0,ENSG00000170271,39.132126,2.135076,0.0,0.0
0,ENSG00000115457,38.788254,2.0616891,0.0,0.0
0,ENSG00000187134,38.127678,2.0300157,0.0,0.0
0,ENSG00000198610,38.023857,1.9690728,0.0,0.0
0,ENSG00000110169,38.019203,1.6124966,0.0,0.0
0,ENSG00000127955,37.949623,2.434242,0.0,0.0
0,ENSG00000083807,37.70595,1.7878263,0.0,0.0
0,ENSG00000156096,37.61035,1.8583804,1.45614606996865e-309,3.033521525666752e-308
0,ENSG00000001084,36.99358,1.5952972,1.452440021137245e-299,2.9829829490714927e-298
0,ENSG00000151655,36.40609,1.868545,3.410153924064221e-290,6.749004629716191e-289
0,ENSG00000204178,36.155212,1.5022889,3.080915132090188e-286,5.9885287880003024e-285
0,ENSG00000289474,35.80348,1.5216144,9.750416653473767e-281,1.870190048864528e-279
0,ENSG00000101577,35.110016,1.3114921,4.741192953093165e-270,8.637302978145456e-269
0,ENSG00000279159,34.85308,2.5857196,3.8238485149290824e-266,6.851455322634249e-265
0,ENSG00000129596,34.28147,2.1844192,1.4822325293350592e-257,2.59182346695777e-256
0,ENSG00000136842,34.19579,2.0814185,2.792639788623638e-256,4.8636614558669275e-255
0,ENSG00000197408,34.17992,2.1590478,4.806637078381612e-256,8.337887585367944e-255
0,ENSG00000163029,33.860027,1.6909018,2.5839031675837804e-251,4.3946540592421017e-250
0,ENSG00000198848,33.75335,2.1932883,9.54669119365057e-250,1.6048761952569337e-248
0,ENSG00000055957,32.96875,1.413338,2.2789514027188113e-238,3.6082016027046197e-237
0,ENSG00000116133,32.725597,1.4351736,6.754787783882363e-235,1.0503695003937075e-233
0,ENSG00000159023,32.344128,1.2309318,1.67788866661035e-229,2.5366414077852303e-228
0,ENSG00000170927,32.18199,2.2336657,3.1531129293637234e-227,4.669610100152942e-226
0,ENSG00000152078,32.11785,1.7937523,2.4839735416081768e-226,3.653790810865541e-225
0,ENSG00000115718,31.97121,1.547708,2.74091552990567e-224,3.9912863602706645e-223
0,ENSG00000185630,31.787748,1.8426288,9.559504475880142e-222,1.3736660887122816e-220
0,ENSG00000244414,31.558128,1.4296802,1.387106005463397e-218,1.9608634895414384e-217
0,ENSG00000111666,31.333652,1.2832443,1.6248266589281103e-215,2.2674664336451897e-214
0,ENSG00000132541,31.326181,1.2238008,2.0537938914786455e-215,2.856938850957835e-214
0,ENSG00000151632,31.100067,2.026635,2.4034806478248783e-212,3.3221443621046097e-211
0,ENSG00000132693,30.391363,1.1830151,7.144012835496128e-203,9.48324142858236e-202
0,ENSG00000110841,30.29828,1.3809417,1.2076878878206987e-201,1.588602134009463e-200
0,ENSG00000113916,30.25888,1.2432357,3.986846688980176e-201,5.228533278258941e-200
0,ENSG00000060566,30.091488,1.6245831,6.262006472586349e-199,8.090438036095241e-198
0,ENSG00000135744,29.840355,1.1704692,1.1710804847133535e-195,1.4865552275340934e-194
0,ENSG00000114200,29.688694,1.9648829,1.0746151891996954e-193,1.3522758768137208e-192
0,ENSG00000249036,29.000727,3.0337434,6.442129848807669e-185,7.727006435732394e-184
0,ENSG00000073331,28.93331,1.5135962,4.5516207712816776e-184,5.4444386918023146e-183
0,ENSG00000076770,28.78572,1.5356479,3.23726809475274e-182,3.840617243747528e-181
0,ENSG00000112294,28.00142,2.1593397,1.5613921246629236e-172,1.7703909663495755e-171
0,ENSG00000182704,27.64748,2.2971509,2.992393483322402e-168,3.3753578306698806e-167
0,ENSG00000103852,27.56924,2.2225335,2.6022300768504628e-167,2.920131380053329e-166
0,ENSG00000114771,27.510557,1.7903943,1.3126787846680564e-166,1.4692553800629096e-165
0,ENSG00000196975,27.212078,1.1539752,4.673809248047406e-163,5.074754480298855e-162
0,ENSG00000261701,27.178001,2.0093665,1.1821806700135124e-162,1.2772244757416459e-161
0,ENSG00000115884,27.058617,1.3402977,3.024279162911005e-161,3.2432786885011124e-160
0,ENSG00000166825,26.434166,1.1315303,5.549143313912877e-154,5.684934115006275e-153
0,ENSG00000106366,26.00963,2.4019976,3.8536114933873748e-149,3.8483083583047313e-148
0,ENSG00000242588,25.886372,1.2272105,9.482900789275039e-148,9.383761371932619e-147
0,ENSG00000165406,25.65876,1.1237679,3.3758320695836905e-145,3.303005130554469e-144
0,ENSG00000196620,25.61906,1.918922,9.356521293910133e-145,9.09336913251891e-144
0,ENSG00000169814,25.467983,1.1906018,4.462958498676771e-143,4.3181602896085915e-142
0,ENSG00000173852,25.328827,1.5719688,1.5379581735575373e-141,1.4717076676196741e-140
0,ENSG00000248874,24.646967,2.75719,3.966279411154902e-134,3.705832737375202e-133
0,ENSG00000226688,24.63505,1.4163721,5.322501450566678e-134,4.962349318151459e-133
0,ENSG00000153561,24.358957,1.183072,4.659422385054997e-131,4.298119717061325e-130
0,ENSG00000103569,23.800125,1.0007484,3.3297773758448503e-125,3.0078528411677343e-124
0,ENSG00000205403,23.769642,1.1250166,6.88429513636799e-125,6.20584286205926e-124
0,ENSG00000112299,23.766989,1.645722,7.333265008559797e-125,6.596908232906893e-124
0,ENSG00000100578,23.603758,1.3046358,3.526504244425995e-123,3.1271689369105467e-122
0,ENSG00000132613,23.426569,1.7366384,2.2915988244190585e-121,2.0156810669738546e-120
0,ENSG00000143819,23.41223,1.0088122,3.2081767691764253e-121,2.810543592151742e-120
0,ENSG00000063854,23.360947,0.9516206,1.0667371697789737e-120,9.307762800035374e-120
0,ENSG00000149131,23.023428,0.94112533,2.715998804019826e-117,2.3051576593961646e-116
0,ENSG00000166348,22.696291,2.1068943,4.8742181418681565e-114,4.0578099024271424e-113
0,ENSG00000121691,22.620018,0.8794321,2.753638632393637e-113,2.275017572190113e-112
0,ENSG00000138207,22.608503,0.8582613,3.5746134463568053e-113,2.9477020729995325e-112
0,ENSG00000196693,22.427418,1.3922102,2.1262152329758805e-111,1.7303815185751373e-110
0,ENSG00000106565,22.03737,0.8335682,1.2626150493974477e-107,1.0031799133351253e-106
0,ENSG00000169136,22.007948,0.9069059,2.4168251936008723e-107,1.916731674487832e-106
0,ENSG00000157625,21.89279,1.2945151,3.0430877973350923e-106,2.3916253194218396e-105
0,ENSG00000165801,21.791622,1.6330178,2.7860717584437928e-105,2.1856858443719413e-104
0,ENSG00000087206,21.264818,0.89308465,2.404217521125042e-100,1.82051531947451e-99
0,ENSG00000196663,21.146294,1.2791046,2.984895131949749e-99,2.244599897151849e-98
0,ENSG00000130227,21.118618,0.96482974,5.364185708933378e-99,4.019907844525977e-98
0,ENSG00000173262,21.095146,2.6743984,8.813199618171958e-99,6.59324246349153e-98
0,ENSG00000210194,21.07498,1.2068095,1.349662696973775e-98,1.0045181850639002e-97
0,ENSG00000091583,21.041054,0.7148767,2.7617698907789576e-98,2.0485087060394518e-97
0,ENSG00000113742,20.772856,0.79486424,7.619022957022904e-96,5.575332093256761e-95
0,ENSG00000253300,20.454134,1.0937983,5.51935695035813e-93,3.9919070036311124e-92
0,ENSG00000172831,20.417582,0.9972674,1.1670180423962133e-92,8.426528286224067e-92
0,ENSG00000126218,20.39204,1.5183108,1.9676716142075322e-92,1.4184175841489396e-91
0,ENSG00000018408,20.251835,1.0994464,3.4225055736646607e-91,2.4590081299894276e-90
0,ENSG00000173402,20.15244,1.4017813,2.561736109995256e-90,1.8254990217543933e-89
0,ENSG00000052802,19.69752,0.83592135,2.2644723393120965e-86,1.580050090603344e-85
0,ENSG00000164010,19.469162,1.3235688,2.0052511721580218e-84,1.3706222297607577e-83
0,ENSG00000100652,18.935482,1.3981102,5.818070567401794e-80,3.786529035944306e-79
0,ENSG00000145192,18.651274,0.87921214,1.2330364344120705e-77,7.883466425007569e-77
0,ENSG00000112245,18.532303,1.2354165,1.1332929651420398e-76,7.172031352076223e-76
0,ENSG00000210196,18.42112,0.93422586,8.894443534279555e-76,5.596301611019246e-75
0,ENSG00000243649,18.37725,1.065492,1.9984054688918134e-75,1.2537546702528754e-74
0,ENSG00000103148,18.3465,1.119939,3.520769436521068e-75,2.199344351020478e-74
0,ENSG00000171564,18.250006,0.5127927,2.0688875022435588e-74,1.2813564985445881e-73
0,ENSG00000008441,18.204964,1.065879,4.71364855734673e-74,2.902860794722442e-73
0,ENSG00000100605,18.200752,0.9187034,5.090419811166218e-74,3.130464386697417e-73
0,ENSG00000210164,18.131855,1.0539769,1.786272248986668e-73,1.092335585967409e-72
0,ENSG00000004799,18.119383,0.848933,2.240915018415606e-73,1.3665187661318694e-72
0,ENSG00000283342,18.100674,2.1860998,3.1479060973478006e-73,1.914243456403956e-72
0,ENSG00000177169,17.924072,1.0786868,7.651740098665419e-72,4.601612760992989e-71
0,ENSG00000167676,17.812115,1.5247353,5.691854898002728e-71,3.399497424678173e-70
0,ENSG00000210077,17.701817,0.8485962,4.0600377332800894e-70,2.4182495609714786e-69
0,ENSG00000141431,17.66401,2.5253534,7.939495533937112e-70,4.709613563319099e-69
0,ENSG00000119711,17.606615,0.778243,2.1916543947899493e-69,1.2947711309247543e-68
0,ENSG00000180229,17.42411,1.8230382,5.414475405246605e-68,3.1771733038333856e-67
0,ENSG00000163827,17.092165,2.139407,1.6975272520221843e-65,9.828502201202912e-65
0,ENSG00000182919,17.028452,0.7539766,5.052390944634361e-65,2.9136569765480803e-64
0,ENSG00000140416,16.857603,0.78356695,9.225498933106151e-64,5.271367763089787e-63
0,ENSG00000141232,16.746431,0.7729505,6.012657142614918e-63,3.41763827662472e-62
0,ENSG00000154122,16.66293,0.7332488,2.4378897116688286e-62,1.3803084271269285e-61
0,ENSG00000062282,16.574005,1.3686202,1.0742618203636324e-61,6.050887407326333e-61
0,ENSG00000164406,16.527353,0.8033423,2.3315560056358247e-61,1.3065115635184532e-60
0,ENSG00000116690,16.40708,0.9381551,1.7019768907915022e-60,9.488357724079643e-60
0,ENSG00000185324,16.390285,1.1545972,2.243864417070441e-60,1.2493332061284782e-59
0,ENSG00000137106,16.107084,0.6114328,2.2749779028661272e-58,1.2506633572069593e-57
0,ENSG00000086205,16.082518,2.3705626,3.3834409425409726e-58,1.855352879574735e-57
0,ENSG00000110243,16.031017,0.58084565,7.760172020689297e-58,4.2340587691831074e-57
0,ENSG00000011243,16.010002,0.6915432,1.0880768937044967e-57,5.90709076706905e-57
0,ENSG00000163904,15.907323,0.87351036,5.637335679121271e-57,3.045280340805709e-56
0,ENSG00000112182,15.669913,0.7583439,2.429107918692068e-55,1.2977099236791735e-54
0,ENSG00000206149,15.559864,1.2282621,1.363881720276891e-54,7.241879280592175e-54
0,ENSG00000135776,15.523168,1.162617,2.4181296065649018e-54,1.2808438329663725e-53
0,ENSG00000143416,15.4892435,0.51117957,4.1008864389371026e-54,2.166900431448076e-53
0,ENSG00000210156,15.386298,0.9077358,2.0227851543315546e-53,1.062389211334088e-52
0,ENSG00000125818,15.335046,0.65034807,4.459581472858971e-53,2.3309745177464535e-52
0,ENSG00000134539,15.301565,0.7028227,7.464010486241362e-53,3.8873566575472354e-52
0,ENSG00000164879,15.004615,1.8384578,6.848710343326672e-51,3.516425098448624e-50
0,ENSG00000119938,14.895653,1.6734037,3.5173037517559916e-50,1.7911509397831097e-49
0,ENSG00000171552,14.882882,0.57171863,4.2575657889487866e-50,2.163062012261729e-49
0,ENSG00000138030,14.8734865,0.8936555,4.899391602037955e-50,2.4862413794024773e-49
0,ENSG00000205622,14.684463,1.0652099,8.107485464093973e-49,4.0903814264965416e-48
0,ENSG00000175899,14.60363,0.6176544,2.6628219173725455e-48,1.338790603722871e-47
0,ENSG00000176533,14.524541,0.76205117,8.470830542043124e-48,4.244188283090421e-47
0,ENSG00000122970,14.464482,1.8632026,2.0312675478773883e-47,1.0130743302930297e-46
0,ENSG00000113761,14.293421,1.2114922,2.405001495196051e-46,1.1939996020619846e-45
0,ENSG00000171557,14.234636,0.5565726,5.58528305032025e-46,2.7603090126100302e-45
0,ENSG00000281649,14.070489,0.81480354,5.766939848874183e-45,2.830806775873528e-44
0,ENSG00000164199,13.90789,1.9543619,5.672785493482753e-44,2.7504797370405237e-43
0,ENSG00000133816,13.7759905,0.67671335,3.554731461712075e-43,1.710198981689986e-42
0,ENSG00000184226,13.601711,1.491924,3.911701504427597e-42,1.861371404401941e-41
0,ENSG00000138867,13.584184,0.7884183,4.970436062837324e-42,2.3600085733471875e-41
0,ENSG00000255974,13.52691,1.3193754,1.0848907841087011e-41,5.128788788283696e-41
0,ENSG00000173320,13.33843,0.8752741,1.38341264418217e-40,6.455925672850127e-40
0,ENSG00000170234,13.308427,0.82583374,2.067895497703793e-40,9.639846891865433e-40
0,ENSG00000127616,13.26027,0.66894305,3.934763126615925e-40,1.830337462957878e-39
0,ENSG00000162551,12.978671,0.76037234,1.6166170869391733e-38,7.385887509478657e-38
0,ENSG00000181788,12.914218,0.5273314,3.7422816290091896e-38,1.7043822398228044e-37
0,ENSG00000112146,12.869421,0.47709906,6.690181517612198e-38,3.037440075879407e-37
0,ENSG00000137216,12.838007,0.88056487,1.0042697334344289e-37,4.550042059701876e-37
0,ENSG00000117601,12.834481,0.23845257,1.0510400709729455e-37,4.756994250536596e-37
0,ENSG00000106025,12.8255005,1.6361122,1.1802200006994317e-37,5.330578716851998e-37
0,ENSG00000112983,12.698559,0.88391155,6.0228301484418685e-37,2.6978809121724173e-36
0,ENSG00000100325,12.691299,0.59355015,6.60800073241895e-37,2.9539255840813252e-36
0,ENSG00000188906,12.529118,0.77723676,5.173522663468228e-36,2.3008700384821924e-35
0,ENSG00000197302,12.49278,0.99590826,8.174665296746398e-36,3.6171232420766075e-35
0,ENSG00000100889,12.446612,0.66539866,1.4590759108312848e-35,6.416986379554964e-35
0,ENSG00000111816,12.438581,2.1239665,1.6134385730367855e-35,7.081564059477988e-35
0,ENSG00000115548,12.353258,0.70640635,4.677771971079835e-35,2.0428304074304512e-34
0,ENSG00000100225,12.315487,0.4144848,7.476243730554502e-35,3.258414935218649e-34
0,ENSG00000214517,12.28022,0.69702035,1.156835480252714e-34,5.031829851169147e-34
0,ENSG00000198077,12.265977,0.7527238,1.3793935394249042e-34,5.99389168728147e-34
0,ENSG00000164237,12.198368,0.68828523,3.171165839804796e-34,1.376595819193428e-33
0,ENSG00000138678,12.184421,1.0283976,3.76320154000212e-34,1.6319700702359794e-33
0,ENSG00000176715,12.042562,0.93443775,2.1226189548629542e-33,9.132295384855042e-33
0,ENSG00000117620,12.013172,0.95848274,3.02996208441598e-33,1.3010310567600766e-32
0,ENSG00000167701,11.663539,0.72112787,1.9573401308744064e-31,8.21026871852328e-31
0,ENSG00000113597,11.627546,0.970727,2.98555803890068e-31,1.2463202014739753e-30
0,ENSG00000112394,11.6142,0.39410862,3.490425113671946e-31,1.4556811249930702e-30
0,ENSG00000100234,11.566132,0.70706826,6.117927670777105e-31,2.5466020151590356e-30
0,ENSG00000092621,11.500055,1.0563847,1.318307299970484e-30,5.477013343579664e-30
0,ENSG00000179094,11.474532,0.46251655,1.771341294504434e-30,7.33817316486423e-30
0,ENSG00000126775,11.455003,0.6826332,2.219553884469848e-30,9.168821264688536e-30
0,ENSG00000104356,11.445849,1.6895734,2.466764967224302e-30,1.0170733586453231e-29
0,ENSG00000214530,11.419757,0.33398265,3.331628146850018e-30,1.3697742163725193e-29
0,ENSG00000179456,11.291982,1.053034,1.437588087960656e-29,5.866221682268693e-29
0,ENSG00000246379,11.258352,2.4945116,2.106596669342382e-29,8.556083860370086e-29
0,ENSG00000178694,11.221621,0.72229826,3.19362577777715e-29,1.285124458081489e-28
0,ENSG00000119950,11.185875,0.4093845,4.781671088641781e-29,1.9206084796998446e-28
0,ENSG00000215193,10.869389,1.0275903,1.6127806375444425e-27,6.362482388961201e-27
0,ENSG00000164068,10.807756,1.1100543,3.1631072407640145e-27,1.2452232302248209e-26
0,ENSG00000135127,10.772097,0.7862212,4.6626027250484175e-27,1.8322177134350912e-26
0,ENSG00000157399,10.764158,1.1781008,5.082397752882593e-27,1.9953796046934902e-26
0,ENSG00000170099,10.7527895,0.5408026,5.749579608984041e-27,2.2512292821507658e-26
0,ENSG00000281344,10.673077,1.7868412,1.3604519819189627e-26,5.302961440711875e-26
0,ENSG00000076108,10.533725,0.46617565,6.039617738072206e-26,2.325065926752112e-25
0,ENSG00000283050,10.511092,1.6397284,7.679929474249931e-26,2.9539234037883566e-25
0,ENSG00000273032,10.482061,2.756671,1.0444202223054422e-25,4.0029979295051896e-25
0,ENSG00000166582,10.442431,1.3714216,1.5869327986704344e-25,6.060969653869361e-25
0,ENSG00000169180,10.411612,0.42239043,2.194744086579421e-25,8.375035716885888e-25
0,ENSG00000111530,10.393427,0.49256,2.656325916469737e-25,1.0127533310253269e-24
0,ENSG00000186409,10.367032,1.3686223,3.502342370214473e-25,1.332971912579879e-24
0,ENSG00000105697,10.365394,0.18884732,3.562892735045301e-25,1.353650520801679e-24
0,ENSG00000106927,10.307358,0.2179534,6.527140856952278e-25,2.4712322861887145e-24
0,ENSG00000274070,10.284341,1.253988,8.29074939195888e-25,3.12806957128154e-24
0,ENSG00000113905,10.269126,0.53550893,9.708050524417894e-25,3.659640864356321e-24
0,ENSG00000274422,10.252999,1.6011704,1.1472768840462362e-24,4.3174101582863544e-24
0,ENSG00000135074,10.067438,0.5681983,7.695661984152609e-24,2.873663145711875e-23
0,ENSG00000148218,9.950019,0.75661105,2.5213642809209004e-23,9.374910400623057e-23
0,ENSG00000173598,9.906831,0.5266632,3.8878222592640705e-23,1.4418720712807295e-22
0,ENSG00000123091,9.880617,0.41548663,5.052070238003844e-23,1.8657093991746174e-22
0,ENSG00000120899,9.769412,0.3958827,1.5233406077414736e-22,5.5971519038872375e-22
0,ENSG00000254211,9.689032,0.98108673,3.356951839239594e-22,1.224134699166599e-21
0,ENSG00000286122,9.5738735,0.71895576,1.029740266982415e-21,3.717652672007823e-21
0,ENSG00000286156,9.545263,1.8036981,1.357623289641997e-21,4.893287916474549e-21
0,ENSG00000078902,9.531323,0.46258667,1.5529093247515657e-21,5.58329248552297e-21
0,ENSG00000196139,9.40104,0.35697973,5.402624628512426e-21,1.9218159830509072e-20
0,ENSG00000225972,9.2787695,0.84158283,1.7144656686296806e-20,6.039468868295817e-20
0,ENSG00000135423,9.146905,1.14837,5.858789323674549e-20,2.045643040519566e-19
0,ENSG00000135636,9.133436,0.37553295,6.635870170070209e-20,2.3151104743978917e-19
0,ENSG00000005187,9.115533,0.5454226,7.828503596738895e-20,2.7181263684370935e-19
0,ENSG00000197498,9.096612,0.5903407,9.319336434766947e-20,3.2280342750179227e-19
0,ENSG00000109511,9.024882,1.0858967,1.798880447628112e-19,6.19156163555162e-19
0,ENSG00000171560,8.9773,0.4175671,2.774922293531808e-19,9.528400367537454e-19
0,ENSG00000254166,8.955768,1.6730275,3.373788477074873e-19,1.1539257681998425e-18
0,ENSG00000198721,8.70722,0.33350548,3.114183327394916e-18,1.05109722538585e-17
0,ENSG00000113240,8.574393,0.4060671,9.961083449019e-18,3.3259629859684604e-17
0,ENSG00000109572,8.570646,0.30388525,1.0290603594346689e-17,3.43335540611383e-17
0,ENSG00000188488,8.532129,0.55004245,1.4367815535938197e-17,4.768099759411197e-17
0,ENSG00000141293,8.507376,0.14708306,1.779143458563664e-17,5.886315059715953e-17
0,ENSG00000144659,8.478479,0.7157788,2.2815627336738683e-17,7.525700107890926e-17
0,ENSG00000042781,8.383821,1.8821405,5.123675528058951e-17,1.6760693650765342e-16
0,ENSG00000250075,8.309645,1.1959957,9.598942767160502e-17,3.128278204207846e-16
0,ENSG00000120738,8.305104,0.34553483,9.97317699317269e-17,3.2478094710750857e-16
0,ENSG00000132716,8.280594,0.42943838,1.2256250277551863e-16,3.9734708643678936e-16
0,ENSG00000132589,8.267917,0.31331638,1.3632008983341343e-16,4.412919487990201e-16
0,ENSG00000196961,8.227971,0.36391357,1.904112744002446e-16,6.141116212879e-16
0,ENSG00000134769,8.121221,0.9543298,4.61518786103566e-16,1.4753691591005332e-15
0,ENSG00000139547,8.119063,0.5515362,4.697968428617979e-16,1.5007303402936669e-15
0,ENSG00000140505,8.11324,1.0252814,4.928748906481542e-16,1.573297121614416e-15
0,ENSG00000116874,8.021477,0.60152256,1.0448119300541507e-15,3.318097114117996e-15
0,ENSG00000151849,7.9708853,1.1197864,1.5754175202184426e-15,4.9777705972649486e-15
0,ENSG00000119636,7.928311,1.3765043,2.221469230968585e-15,6.993692719911222e-15
0,ENSG00000209082,7.91099,0.5051434,2.5534908366549866e-15,8.015788826817457e-15
0,ENSG00000203999,7.802754,1.8665633,6.05705938394822e-15,1.889143019893306e-14
0,ENSG00000183597,7.7973084,0.41890305,6.32414963947358e-15,1.971034182553183e-14
0,ENSG00000176171,7.7595835,0.23731974,8.520880798926954e-15,2.6462136232901538e-14
0,ENSG00000170421,7.7066355,0.15434685,1.2917804469416482e-14,3.997449940287091e-14
0,ENSG00000060971,7.6911893,0.20473853,1.4577340117204364e-14,4.5045946678713846e-14
0,ENSG00000112367,7.6284857,0.61128193,2.3752713213683714e-14,7.308785394514409e-14
0,ENSG00000257252,7.5595527,1.6047175,4.0445760876778936e-14,1.2418959298836072e-13
